ref_id,name,chassis_code,year,price_usd,price_jpy,mileage_km,engine_cc,fuel,transmission,steering,vehicle_type,options,has_sunroof,has_leather,has_navigation,has_alloy_wheels,has_4wd,has_airbag,has_abs,has_camera,location,date_listed,detail_url
CD374776,2023 TOYOTA LAND CRUISER PRADO,CD374776,2023,"$30,390",,23492,2700,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/land-cruiser-prado/cd374776/id/15329278/?mfg_year_from=2018
CD374794,2021 TOYOTA HILUX 2.4 J REVO DOUBLE CAB,CD374794,2021,"$20,510",,34100,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374794/id/15329303/?mfg_year_from=2018
CD374789,2022 FORD RANGER 2.0 FORD XL SMART CAB,CD374789,2022,"$18,520",,30000,1996,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374789/id/15329293/?mfg_year_from=2018
CD374777,2021 TOYOTA RAV4,CD374777,2021,"$19,460",,20005,2000,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/rav4/cd374777/id/15329279/?mfg_year_from=2018
CD374770,2021 VOLVO VOLVO OTHERS,CD374770,2021,"$16,890",,24271,2000,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/volvo/volvo-others/cd374770/id/15329270/?mfg_year_from=2018
CD374793,2019 TOYOTA FORTUNER 2.8 V SUV,CD374793,2019,"$31,740",,43800,2755,,AT,,SUV,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/fortuner/cd374793/id/15329301/?mfg_year_from=2018
CD374735,2018 TOYOTA HIACE VAN,CD374735,2018,"$13,780",,146000,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/hiace-van/cd374735/id/15329222/?mfg_year_from=2018
CD374760,2023 TOYOTA HILUX 2.8 J REVO SINGLE CAB,CD374760,2023,"$14,220",,31500,2755,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374760/id/15329253/?mfg_year_from=2018
CD374761,2025 FORD RANGER 2.0 FORD XLS DOUBLE CAB,CD374761,2025,"$24,820",,30000,1996,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374761/id/15329255/?mfg_year_from=2018
CD374757,2019 FORD RANGER 2.0 FORD WILDTRAK DOUBLE CAB,CD374757,2019,"$17,530",,47200,1996,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374757/id/15329249/?mfg_year_from=2018
CD374731,2023 FORD RANGER 2.0 BI-TERBO RANGER DCAB,CD374731,2023,"$33,610",,35000,1996,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374731/id/15329217/?mfg_year_from=2018
CD374725,2019 FORD RANGER 2.2 FORD XLT SMART CAB,CD374725,2019,"$14,310",,42100,2198,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374725/id/15329206/?mfg_year_from=2018
CD374687,2024 TOYOTA HILUX 2.4 J REVO DOUBLE CAB,CD374687,2024,"$17,530",,35100,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374687/id/15329150/?mfg_year_from=2018
CD374686,2018 TOYOTA HILUX 2.4 J REVO SINGLE CAB,CD374686,2018,"$12,560",,43600,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374686/id/15329149/?mfg_year_from=2018
CD374685,2025 TOYOTA HILUX 2.4 J REVO SMART CAB,CD374685,2025,"$16,870",,31400,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374685/id/15329146/?mfg_year_from=2018
CD374684,2020 TOYOTA HILUX 2.4 J REVO SMART CAB,CD374684,2020,"$16,530",,34200,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374684/id/15329145/?mfg_year_from=2018
CD374680,2022 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374680,2022,"$18,720",,34800,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374680/id/15329135/?mfg_year_from=2018
CD374661,2022 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374661,2022,"$21,170",,35700,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374661/id/15329091/?mfg_year_from=2018
CD374659,2022 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374659,2022,"$21,170",,31200,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374659/id/15329086/?mfg_year_from=2018
CD374642,2021 TOYOTA HILUX 2.4 MID REVO SMART CAB,CD374642,2021,"$17,810",,82700,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374642/id/15329057/?mfg_year_from=2018
CD374632,2021 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD374632,2021,"$19,190",,65000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374632/id/15329043/?mfg_year_from=2018
CD374631,2022 TOYOTA HILUX 2.4 MID REVO SMART CAB,CD374631,2022,"$21,100",,25000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374631/id/15329041/?mfg_year_from=2018
CD374612,2020 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374612,2020,"$18,820",,44000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374612/id/15329017/?mfg_year_from=2018
CD374651,2023 FORD RANGER 2.0 FORD WILDTRAK DOUBLE CAB,CD374651,2023,"$26,180",,37400,1996,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374651/id/15329073/?mfg_year_from=2018
CD374588,2021 TOYOTA HIACE VAN,CD374588,2021,"$14,150",,182151,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/hiace-van/cd374588/id/15328968/?mfg_year_from=2018
CD374596,2020 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD374596,2020,"$20,550",,56300,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374596/id/15328998/?mfg_year_from=2018
CD374593,2021 TOYOTA HILUX 2.4 J REVO DOUBLE CAB,CD374593,2021,"$19,350",,94000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374593/id/15328986/?mfg_year_from=2018
CD374590,2021 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374590,2021,"$20,140",,62500,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374590/id/15328974/?mfg_year_from=2018
CD374586,2020 MERCEDES-BENZ GLB- CLASS,CD374586,2020,"$26,360",,34912,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mercedes-benz/glb-class/cd374586/id/15328966/?mfg_year_from=2018
CD374611,2018 TOYOTA ALPHARD,CD374611,2018,"$22,810",,67681,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/alphard/cd374611/id/15329016/?mfg_year_from=2018
CD374578,2022 TOYOTA FORTUNER 2.4 V SUV,CD374578,2022,"$37,530",,59000,2393,,AT,,SUV,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/fortuner/cd374578/id/15328956/?mfg_year_from=2018
CD374572,2023 ISUZU D-MAX 3.0 HI-LANDER DOUBLE CAB,CD374572,2023,"$26,500",,39900,2999,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/isuzu/d-max/cd374572/id/15328944/?mfg_year_from=2018
CD351355,2026 DAIHATSU COPEN S,CD351355,2026,"$13,780",,2480,658,,MT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/daihatsu/copen/cd351355/id/15304939/?mfg_year_from=2018
CD237065,2019 NISSAN X-TRAIL 20XI,CD237065,2019,"$8,880",,74462,1997,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/nissan/x-trail/cd237065/id/15189704/?mfg_year_from=2018
CD162324,2018 MINI MINI OTHERS D,CD162324,2018,"$7,950",,61750,1995,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/mini/mini-others/cd162324/id/15115384/?mfg_year_from=2018
CD162322,2021 CITROEN BERLINGO XTR,CD162322,2021,"$13,580",,47100,1498,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/citroen/berlingo/cd162322/id/15115382/?mfg_year_from=2018
CD101792,2023 PEUGEOT 308 SWGTHDI,CD101792,2023,"$19,210",,17100,1498,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/peugeot/308/cd101792/id/15054228/?mfg_year_from=2018
CD161260,2021 BMW X3 XDRIVE20DX,CD161260,2021,"$18,880",,34540,1995,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/bmw/x3/cd161260/id/15114317/?mfg_year_from=2018
CD112066,2021 JEEP RENEGADE,CD112066,2021,"$14,240",,46592,1331,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/jeep/renegade/cd112066/id/15064536/?mfg_year_from=2018
CD101603,2019 MERCEDES-BENZ CLA-CLASS CLA2504AMG,CD101603,2019,"$19,870",,36200,1991,,AT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/mercedes-benz/cla-class/cd101603/id/15054038/?mfg_year_from=2018
CD110664,2018 MINI MINI OTHERS D,CD110664,2018,"$12,920",,10080,1995,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mini/mini-others/cd110664/id/15063082/?mfg_year_from=2018
CD077078,2024 MERCEDES-BENZ GLC-CLASS GLC220D4,CD077078,2024,"$41,730",,11730,1992,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mercedes-benz/glc-class/cd077078/id/15029352/?mfg_year_from=2018
CD374564,2018 MITSUBISHI CANTER,CD374564,2018,"$21,860",,112034,3000,,MT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mitsubishi/canter/cd374564/id/15328923/?mfg_year_from=2018
CD374567,2019 JEEP RENEGADE,CD374567,2019,"$9,260",,69305,1300,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/jeep/renegade/cd374567/id/15328929/?mfg_year_from=2018
CD374571,2021 ISUZU D-MAX 3.0 HI-LANDER DOUBLE CAB,CD374571,2021,"$26,190",,97000,2999,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/isuzu/d-max/cd374571/id/15328933/?mfg_year_from=2018
CD374565,2024 TOYOTA PRIUS,CD374565,2024,"$21,400",,25000,2000,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/prius/cd374565/id/15328927/?mfg_year_from=2018
CD374569,2023 LEXUS LS,CD374569,2023,"$51,330",,12785,3500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/ls/cd374569/id/15328931/?mfg_year_from=2018
CC802963,2023 JEEP COMPASS,CC802963,2023,"$15,630",,23500,2359,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/jeep/compass/cc802963/id/14824512/?mfg_year_from=2018
CD374559,2022 TOYOTA HILUX 2.4E REVO SMART CAB,CD374559,2022,"$14,000",,42970,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374559/id/15328913/?mfg_year_from=2018
CD374556,2021 TOYOTA HILUX 2.4 ROCCO DOUBLE CAB,CD374556,2021,"$26,990",,41000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374556/id/15328902/?mfg_year_from=2018
CD374547,2020 TOYOTA HILUX 2.4E REVO SMART CAB,CD374547,2020,"$15,900",,72333,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374547/id/15328888/?mfg_year_from=2018
CD374527,2022 TOYOTA HILUX 2.8G ROCCO DOUBLE CAB,CD374527,2022,"$35,730",,20000,2755,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374527/id/15328863/?mfg_year_from=2018
CD374524,2020 TOYOTA HILUX 2.4 J REVO SMART CAB,CD374524,2020,"$14,550",,50000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374524/id/15328852/?mfg_year_from=2018
CD374570,2025 TOYOTA LAND CRUISER,CD374570,2025,"$74,180",,557,3300,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/land-cruiser/cd374570/id/15328932/?mfg_year_from=2018
CD374484,2021 TOYOTA HILUX 2.4E REVO DOUBLE CAB,CD374484,2021,"$16,430",,40000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374484/id/15328801/?mfg_year_from=2018
CD374480,2021 TOYOTA HILUX 2.4E REVO DOUBLE CAB,CD374480,2021,"$14,630",,33200,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374480/id/15328795/?mfg_year_from=2018
CD374476,2022 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD374476,2022,"$26,400",,38000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374476/id/15328781/?mfg_year_from=2018
CD374470,2020 TOYOTA HILUX REVO 2.8 J SINGLE CAB,CD374470,2020,"$13,890",,66000,2755,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374470/id/15328768/?mfg_year_from=2018
CD374449,2020 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374449,2020,"$18,240",,42000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374449/id/15328741/?mfg_year_from=2018
CD374472,2021 FORD RANGER 2.2 XLT RANGER DCAB,CD374472,2021,"$20,250",,40000,2198,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374472/id/15328772/?mfg_year_from=2018
CD374436,2022 TOYOTA HILUX 2.4 J REVO SMART CAB,CD374436,2022,"$14,880",,73000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374436/id/15328722/?mfg_year_from=2018
CD374432,2018 TOYOTA HILUX 2.8 J REVO SINGLE CAB,CD374432,2018,"$18,980",,52000,2755,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374432/id/15328716/?mfg_year_from=2018
CD374421,2019 TOYOTA HILUX 2.8G REVO SMART CAB,CD374421,2019,"$24,380",,50000,2755,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374421/id/15328703/?mfg_year_from=2018
CD374417,2024 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374417,2024,"$19,930",,23000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374417/id/15328698/?mfg_year_from=2018
CD374444,2022 FORD RANGER 2.2 XLT DCAB,CD374444,2022,"$22,260",,62715,2198,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374444/id/15328734/?mfg_year_from=2018
CD374434,2023 FORD RANGER 2.0 FORD WILDTRAK DOUBLE CAB,CD374434,2023,"$29,480",,53000,1996,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374434/id/15328718/?mfg_year_from=2018
CD374318,2019 TOYOTA HILUX 2.4 G REVO DOUBLE CAB,CD374318,2019,"$29,050",,50000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374318/id/15328594/?mfg_year_from=2018
CD374288,2021 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD374288,2021,"$23,320",,35000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374288/id/15328563/?mfg_year_from=2018
CD374279,2023 TOYOTA HILUX 2.4 Z-EDITION DOUBLE CAB,CD374279,2023,"$16,220",,40000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374279/id/15328550/?mfg_year_from=2018
CD374275,2018 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374275,2018,"$12,830",,52000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374275/id/15328543/?mfg_year_from=2018
CD374269,2020 TOYOTA HILUX 2.4 E REVO SMART CAB,CD374269,2020,"$17,920",,28000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374269/id/15328534/?mfg_year_from=2018
CD374286,2021 FORD RANGER 2.0 WILDTRAK DCAB,CD374286,2021,"$25,340",,35000,1996,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/ford/ranger/cd374286/id/15328559/?mfg_year_from=2018
CD374255,2022 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD374255,2022,"$21,200",,39000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd374255/id/15328511/?mfg_year_from=2018
CD374248,2023 HONDA ZR-V,CD374248,2023,"$16,890",,26495,1500,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/honda/zr-v/cd374248/id/15328499/?mfg_year_from=2018
CD373511,2020 NISSAN DAYZ ROOX X,CD373511,2020,"$6,740",,64314,659,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/nissan/dayz-roox/cd373511/id/15327748/?mfg_year_from=2018
CD373517,2021 LEXUS UX UX250HF,CD373517,2021,"$21,200",,39872,1986,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/ux/cd373517/id/15327754/?mfg_year_from=2018
CD373518,2019 SUBARU XV,CD373518,2019,"$11,930",,50310,1995,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/subaru/xv/cd373518/id/15327755/?mfg_year_from=2018
CD373525,2021 TOYOTA HARRIER HYBRID Z,CD373525,2021,"$22,810",,35400,2487,HYBRID,CVT,,,,0,0,0,0,0,0,0,0,Niigata,,https://www.beforward.jp/toyota/harrier-hybrid/cd373525/id/15327762/?mfg_year_from=2018
CD373545,2025 TOYOTA LAND CRUISER AX,CD373545,2025,"$47,690",,8140,2754,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/land-cruiser/cd373545/id/15327782/?mfg_year_from=2018
CD373536,2019 TOYOTA RAV4 GZ,CD373536,2019,"$19,080",,42657,1986,,CVT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/toyota/rav4/cd373536/id/15327773/?mfg_year_from=2018
CD373539,2020 NISSAN DAYZ X,CD373539,2020,"$5,970",,29060,659,,CVT,,,,0,0,0,0,0,0,0,0,Kyoto,,https://www.beforward.jp/nissan/dayz/cd373539/id/15327776/?mfg_year_from=2018
CD373540,2018 SUBARU XV,CD373540,2018,"$10,930",,51867,1995,,CVT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/subaru/xv/cd373540/id/15327777/?mfg_year_from=2018
CD373541,2025 SUZUKI SPACIA XS,CD373541,2025,"$11,930",,3815,657,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/spacia/cd373541/id/15327778/?mfg_year_from=2018
CD373542,2021 SUZUKI HUSTLER X,CD373542,2021,"$9,140",,19290,657,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/hustler/cd373542/id/15327779/?mfg_year_from=2018
CD373571,2024 TOYOTA COROLLA CROSS Z,CD373571,2024,"$21,860",,16830,1797,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/corolla-cross/cd373571/id/15327808/?mfg_year_from=2018
CD373572,2024 TOYOTA COROLLA CROSS Z,CD373572,2024,"$19,870",,3795,1797,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/corolla-cross/cd373572/id/15327809/?mfg_year_from=2018
CD373575,2023 TOYOTA HARRIER HYBRID Z,CD373575,2023,"$24,180",,29120,2487,HYBRID,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/harrier-hybrid/cd373575/id/15327812/?mfg_year_from=2018
CD373576,2021 NISSAN DAYZ S,CD373576,2021,"$4,640",,9550,659,,CVT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/nissan/dayz/cd373576/id/15327813/?mfg_year_from=2018
CD373583,2020 DAIHATSU TAFT X,CD373583,2020,"$7,620",,7010,658,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/daihatsu/taft/cd373583/id/15327820/?mfg_year_from=2018
CD373589,2020 HONDA N BOX GEX,CD373589,2020,"$8,220",,15804,658,,CVT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/honda/n-box/cd373589/id/15327826/?mfg_year_from=2018
CD373605,2020 NISSAN KIX X,CD373605,2020,"$11,590",,22545,1198,,CVT,,,,0,0,0,0,0,0,0,0,Kyoto,,https://www.beforward.jp/nissan/kix/cd373605/id/15327842/?mfg_year_from=2018
CD373613,2019 MAZDA CX-5 XD,CD373613,2019,"$10,530",,73110,2188,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mazda/cx-5/cd373613/id/15327850/?mfg_year_from=2018
CD373616,2019 TOYOTA RAIZE G,CD373616,2019,"$11,400",,47300,996,,CVT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/toyota/raize/cd373616/id/15327853/?mfg_year_from=2018
CD373617,2022 LEXUS NX NX450HF,CD373617,2022,"$33,780",,28110,2487,,CVT,,,,0,0,0,0,0,0,0,0,Niigata,,https://www.beforward.jp/lexus/nx/cd373617/id/15327854/?mfg_year_from=2018
CD373624,2022 MITSUBISHI OUTLANDER PHEV P,CD373624,2022,"$22,460",,26680,2359,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mitsubishi/outlander-phev/cd373624/id/15327861/?mfg_year_from=2018
CD373627,2018 TOYOTA FJ CRUISER,CD373627,2018,"$19,080",,82637,3955,,AT,,,,0,0,0,0,0,0,0,0,Hokkaido,,https://www.beforward.jp/toyota/fj-cruiser/cd373627/id/15327864/?mfg_year_from=2018
CD373640,2024 SUZUKI SPACIA G,CD373640,2024,"$8,950",,13710,657,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/spacia/cd373640/id/15327877/?mfg_year_from=2018
CD373641,2024 SUZUKI SPACIA XS,CD373641,2024,"$13,540",,12430,657,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/suzuki/spacia/cd373641/id/15327878/?mfg_year_from=2018
CD373642,2020 SUZUKI X BEE MZ,CD373642,2020,"$10,800",,19992,996,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/x-bee/cd373642/id/15327879/?mfg_year_from=2018
CD373643,2025 SUZUKI HUSTLER G,CD373643,2025,"$10,600",,8,657,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/hustler/cd373643/id/15327880/?mfg_year_from=2018
CD373646,2025 HONDA VEZEL EHEVZ,CD373646,2025,"$20,870",,3100,1496,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/honda/vezel/cd373646/id/15327883/?mfg_year_from=2018
CD373647,2024 HONDA ZR-V EHEVZ,CD373647,2024,"$20,200",,19530,1993,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/honda/zr-v/cd373647/id/15327884/?mfg_year_from=2018
CD373669,2022 HONDA N BOX L,CD373669,2022,"$7,220",,34830,658,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/honda/n-box/cd373669/id/15327906/?mfg_year_from=2018
CD373670,2022 HONDA N BOX L,CD373670,2022,"$9,410",,29440,658,,CVT,,,,0,0,0,0,0,0,0,0,Toyama,,https://www.beforward.jp/honda/n-box/cd373670/id/15327907/?mfg_year_from=2018
CD373673,2024 DAIHATSU TANTO X,CD373673,2024,"$11,360",,2365,658,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/tanto/cd373673/id/15327910/?mfg_year_from=2018
CD373675,2025 DAIHATSU MOVE CANBUS G,CD373675,2025,"$11,260",,2070,658,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/daihatsu/move-canbus/cd373675/id/15327912/?mfg_year_from=2018
CD373677,2023 TOYOTA YARIS CROSS Z,CD373677,2023,"$16,230",,29950,1490,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/yaris-cross/cd373677/id/15327914/?mfg_year_from=2018
CD373679,2021 NISSAN KIX X,CD373679,2021,"$10,930",,40135,1198,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/kix/cd373679/id/15327916/?mfg_year_from=2018
CD373709,2020 TOYOTA LAND CRUISER PRADO TXL,CD373709,2020,"$26,500",,46355,2754,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/land-cruiser-prado/cd373709/id/15327946/?mfg_year_from=2018
CD373704,2022 SUZUKI EVERY,CD373704,2022,"$7,420",,41060,658,,AT,,,,0,0,0,0,0,0,0,0,Kyoto,,https://www.beforward.jp/suzuki/every/cd373704/id/15327941/?mfg_year_from=2018
CD373714,2025 SUZUKI JIMNY XC,CD373714,2025,"$15,240",,4490,658,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/jimny/cd373714/id/15327951/?mfg_year_from=2018
CD373715,2021 HONDA N BOX L,CD373715,2021,"$8,950",,50200,658,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/honda/n-box/cd373715/id/15327952/?mfg_year_from=2018
CD373716,2022 HONDA N BOX G,CD373716,2022,"$6,820",,37720,658,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/honda/n-box/cd373716/id/15327953/?mfg_year_from=2018
CD373719,2025 DAIHATSU TAFT G,CD373719,2025,"$8,610",,11,658,,CVT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/daihatsu/taft/cd373719/id/15327956/?mfg_year_from=2018
